# Waveguide driven in TE10 mode
# It has a lossy dielectric
 0.040	 0.020	 0.070	-0.000000	-0.000000	0.452931	-0.533081	-0.000001	0.000000
 0.050	 0.020	 0.070	0.000000	-0.000000	0.418453	-0.492503	-0.000000	-0.000000
 0.060	 0.020	 0.070	0.000000	-0.000000	0.320270	-0.376945	-0.000001	-0.000000
 0.070	 0.020	 0.070	-0.000000	0.000000	0.173328	-0.204001	-0.000000	-0.000000
 0.080	 0.020	 0.070	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.080	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.080	-0.000000	0.000000	0.035972	-0.249319	0.000000	0.000000
 0.020	 0.020	 0.080	-0.000000	0.000000	0.066468	-0.460683	-0.000000	0.000000
 0.030	 0.020	 0.080	-0.000000	0.000000	0.086846	-0.601911	-0.000000	-0.000000
 0.040	 0.020	 0.080	-0.000000	-0.000000	0.094002	-0.651503	0.000000	-0.000000
 0.050	 0.020	 0.080	-0.000001	-0.000000	0.086847	-0.601910	-0.000000	-0.000000
 0.060	 0.020	 0.080	-0.000000	0.000000	0.066469	-0.460681	-0.000000	-0.000000
 0.070	 0.020	 0.080	0.000000	-0.000000	0.035972	-0.249318	-0.000000	0.000000
 0.080	 0.020	 0.080	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.090	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.090	-0.000000	0.000000	-0.098534	-0.213321	-0.000000	-0.000000
 0.020	 0.020	 0.090	-0.000000	-0.000000	-0.182068	-0.394166	-0.000000	-0.000000
 0.030	 0.020	 0.090	-0.000000	-0.000000	-0.237882	-0.515003	-0.000000	-0.000000
 0.040	 0.020	 0.090	-0.000000	-0.000000	-0.257480	-0.557434	-0.000000	-0.000000
 0.050	 0.020	 0.090	-0.000000	-0.000000	-0.237880	-0.515001	-0.000000	-0.000000
 0.060	 0.020	 0.090	-0.000000	0.000000	-0.182066	-0.394164	0.000000	-0.000000
 0.070	 0.020	 0.090	0.000000	0.000000	-0.098534	-0.213320	0.000000	-0.000000
 0.080	 0.020	 0.090	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.100	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.100	-0.000000	-0.000000	-0.189496	-0.115156	-0.000000	-0.000000
 0.020	 0.020	 0.100	-0.000000	0.000000	-0.350142	-0.212780	-0.000000	-0.000000
 0.030	 0.020	 0.100	-0.000000	0.000000	-0.457482	-0.278010	0.000000	-0.000000
 0.040	 0.020	 0.100	-0.000000	-0.000000	-0.495174	-0.300916	-0.000000	-0.000000
 0.050	 0.020	 0.100	0.000000	-0.000000	-0.457481	-0.278010	0.000000	0.000000
 0.060	 0.020	 0.100	-0.000000	-0.000000	-0.350141	-0.212779	0.000000	-0.000000
 0.070	 0.020	 0.100	0.000000	0.000000	-0.189495	-0.115155	0.000000	-0.000000
 0.080	 0.020	 0.100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.110	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.110	-0.000000	0.000000	-0.213621	0.008759	0.000000	0.000000
 0.020	 0.020	 0.110	-0.000000	0.000000	-0.394720	0.016185	-0.000000	0.000000
 0.030	 0.020	 0.110	-0.000000	-0.000000	-0.515725	0.021146	0.000000	-0.000000
 0.040	 0.020	 0.110	-0.000000	0.000000	-0.558217	0.022888	0.000000	-0.000000
 0.050	 0.020	 0.110	-0.000000	-0.000000	-0.515724	0.021146	0.000000	0.000000
 0.060	 0.020	 0.110	-0.000000	-0.000000	-0.394718	0.016185	-0.000000	0.000000
 0.070	 0.020	 0.110	0.000000	-0.000000	-0.213620	0.008759	-0.000000	0.000000
 0.080	 0.020	 0.110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.120	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.120	-0.000000	0.000000	-0.170341	0.117649	-0.000000	0.000000
 0.020	 0.020	 0.120	-0.000000	-0.000000	-0.314748	0.217388	0.000000	-0.000000
 0.030	 0.020	 0.120	0.000000	-0.000000	-0.411238	0.284030	0.000000	-0.000000
 0.040	 0.020	 0.120	0.000000	0.000000	-0.445120	0.307432	-0.000000	-0.000000
 0.050	 0.020	 0.120	-0.000000	0.000000	-0.411237	0.284030	-0.000000	-0.000000
 0.060	 0.020	 0.120	-0.000000	-0.000000	-0.314747	0.217387	-0.000000	-0.000000
 0.070	 0.020	 0.120	0.000000	-0.000000	-0.170340	0.117649	-0.000000	-0.000000
 0.080	 0.020	 0.120	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.130	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.130	-0.000000	-0.000000	-0.079652	0.179380	0.000000	-0.000000
 0.020	 0.020	 0.130	0.000000	-0.000000	-0.147178	0.331452	0.000000	-0.000000
 0.030	 0.020	 0.130	-0.000000	-0.000000	-0.192297	0.433062	-0.000000	-0.000000
 0.040	 0.020	 0.130	-0.000000	0.000000	-0.208141	0.468743	-0.000000	-0.000000
 0.050	 0.020	 0.130	0.000000	0.000000	-0.192297	0.433062	-0.000000	-0.000000
 0.060	 0.020	 0.130	0.000000	-0.000000	-0.147178	0.331451	-0.000000	-0.000000
 0.070	 0.020	 0.130	0.000000	-0.000000	-0.079652	0.179380	-0.000000	0.000000
 0.080	 0.020	 0.130	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.140	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.140	-0.000000	-0.000000	0.026078	0.179525	0.000000	-0.000000
 0.020	 0.020	 0.140	0.000000	-0.000000	0.048187	0.331718	-0.000000	-0.000000
 0.030	 0.020	 0.140	-0.000000	0.000000	0.062958	0.433411	-0.000000	-0.000000
 0.040	 0.020	 0.140	-0.000000	0.000000	0.068146	0.469120	-0.000000	-0.000000
 0.050	 0.020	 0.140	0.000000	-0.000000	0.062958	0.433410	-0.000000	-0.000000
 0.060	 0.020	 0.140	0.000000	-0.000000	0.048187	0.331718	-0.000000	-0.000000
 0.070	 0.020	 0.140	0.000000	-0.000000	0.026078	0.179524	0.000000	-0.000000
 0.080	 0.020	 0.140	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.150	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.150	-0.000000	0.000000	0.113233	0.124095	-0.000000	0.000000
 0.020	 0.020	 0.150	-0.000000	0.000000	0.209227	0.229297	-0.000000	0.000000
 0.030	 0.020	 0.150	-0.000000	-0.000000	0.273367	0.299591	-0.000000	0.000000
 0.040	 0.020	 0.150	-0.000000	-0.000000	0.295890	0.324275	0.000000	-0.000000
 0.050	 0.020	 0.150	0.000000	0.000000	0.273367	0.299591	0.000000	-0.000000
 0.060	 0.020	 0.150	0.000000	-0.000000	0.209227	0.229296	0.000000	-0.000000
 0.070	 0.020	 0.150	0.000000	-0.000000	0.113233	0.124094	0.000000	-0.000000
 0.080	 0.020	 0.150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.160	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.160	-0.000000	0.000000	0.157282	0.035704	0.000000	-0.000000
 0.020	 0.020	 0.160	-0.000000	0.000000	0.290619	0.065974	0.000000	0.000000
 0.030	 0.020	 0.160	0.000000	-0.000000	0.379711	0.086199	0.000000	0.000000
 0.040	 0.020	 0.160	-0.000000	-0.000000	0.410995	0.093302	0.000000	0.000000
 0.050	 0.020	 0.160	-0.000000	0.000000	0.379710	0.086199	0.000000	0.000000
 0.060	 0.020	 0.160	0.000000	0.000000	0.290618	0.065973	0.000000	-0.000000
 0.070	 0.020	 0.160	0.000000	0.000000	0.157282	0.035704	0.000000	-0.000000
 0.080	 0.020	 0.160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.170	0.000000	0.000000	0.149288	-0.055024	-0.000000	-0.000000
 0.020	 0.020	 0.170	0.000000	0.000000	0.275847	-0.101671	0.000000	-0.000000
 0.030	 0.020	 0.170	-0.000000	0.000000	0.360411	-0.132838	0.000000	-0.000000
 0.040	 0.020	 0.170	0.000000	0.000000	0.390105	-0.143782	0.000000	0.000000
 0.050	 0.020	 0.170	0.000000	-0.000000	0.360410	-0.132838	0.000000	0.000000
 0.060	 0.020	 0.170	0.000000	0.000000	0.275847	-0.101670	0.000000	0.000000
 0.070	 0.020	 0.170	0.000000	0.000000	0.149288	-0.055024	-0.000000	-0.000000
 0.080	 0.020	 0.170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.180	0.000000	0.000000	0.096990	-0.119708	0.000000	-0.000000
 0.020	 0.020	 0.180	0.000000	0.000000	0.179213	-0.221190	-0.000000	-0.000000
 0.030	 0.020	 0.180	0.000000	0.000000	0.234152	-0.288998	0.000000	-0.000000
 0.040	 0.020	 0.180	0.000000	0.000000	0.253443	-0.312809	0.000000	-0.000000
 0.050	 0.020	 0.180	-0.000000	0.000000	0.234151	-0.288998	0.000000	0.000000
 0.060	 0.020	 0.180	0.000000	0.000000	0.179213	-0.221190	0.000000	-0.000000
 0.070	 0.020	 0.180	0.000000	0.000000	0.096990	-0.119707	-0.000000	0.000000
 0.080	 0.020	 0.180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.190	-0.000000	0.000000	0.020719	-0.140781	0.000000	-0.000000
 0.020	 0.020	 0.190	0.000000	0.000000	0.038282	-0.260129	0.000000	-0.000000
 0.030	 0.020	 0.190	0.000000	0.000000	0.050017	-0.339874	0.000000	-0.000000
 0.040	 0.020	 0.190	0.000000	0.000000	0.054138	-0.367876	-0.000000	-0.000000
 0.050	 0.020	 0.190	0.000000	0.000000	0.050017	-0.339873	0.000000	-0.000000
 0.060	 0.020	 0.190	-0.000000	0.000000	0.038282	-0.260129	-0.000000	0.000000
 0.070	 0.020	 0.190	0.000000	0.000000	0.020719	-0.140781	0.000000	-0.000000
 0.080	 0.020	 0.190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.200	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.200	0.000000	-0.000000	-0.054072	-0.115915	0.000000	0.000000
 0.020	 0.020	 0.200	0.000000	0.000000	-0.099914	-0.214183	0.000000	0.000000
 0.030	 0.020	 0.200	0.000000	0.000000	-0.130544	-0.279843	0.000000	0.000000
 0.040	 0.020	 0.200	0.000000	0.000000	-0.141300	-0.302900	-0.000000	-0.000000
 0.050	 0.020	 0.200	0.000000	0.000000	-0.130544	-0.279842	0.000000	-0.000000
 0.060	 0.020	 0.200	0.000000	0.000000	-0.099913	-0.214182	0.000000	0.000000
 0.070	 0.020	 0.200	0.000000	0.000000	-0.054072	-0.115915	-0.000000	0.000000
 0.080	 0.020	 0.200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.210	0.000000	0.000000	-0.105033	-0.057299	0.000000	0.000000
 0.020	 0.020	 0.210	0.000000	0.000000	-0.194076	-0.105876	0.000000	0.000000
 0.030	 0.020	 0.210	0.000000	-0.000000	-0.253573	-0.138333	0.000000	0.000000
 0.040	 0.020	 0.210	0.000000	0.000000	-0.274466	-0.149730	0.000000	0.000000
 0.050	 0.020	 0.210	0.000000	0.000000	-0.253573	-0.138333	-0.000000	0.000000
 0.060	 0.020	 0.210	0.000000	0.000000	-0.194076	-0.105875	0.000000	0.000000
 0.070	 0.020	 0.210	0.000000	0.000000	-0.105033	-0.057299	-0.000000	0.000000
 0.080	 0.020	 0.210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.220	0.000000	0.000000	-0.119322	0.013513	-0.000000	0.000000
 0.020	 0.020	 0.220	0.000000	0.000000	-0.220479	0.024969	0.000000	-0.000000
 0.030	 0.020	 0.220	0.000000	0.000000	-0.288068	0.032623	-0.000000	0.000000
 0.040	 0.020	 0.220	0.000000	0.000000	-0.311802	0.035311	-0.000000	0.000000
 0.050	 0.020	 0.220	0.000000	0.000000	-0.288068	0.032624	-0.000000	0.000000
 0.060	 0.020	 0.220	0.000000	0.000000	-0.220478	0.024969	0.000000	0.000000
 0.070	 0.020	 0.220	0.000000	0.000000	-0.119322	0.013514	0.000000	-0.000000
 0.080	 0.020	 0.220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.230	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.230	0.000000	-0.000000	-0.096454	0.073194	0.000000	-0.000000
 0.020	 0.020	 0.230	-0.000000	0.000000	-0.178224	0.135244	0.000000	-0.000000
 0.030	 0.020	 0.230	-0.000000	0.000000	-0.232859	0.176704	0.000000	0.000000
 0.040	 0.020	 0.230	0.000000	0.000000	-0.252044	0.191263	0.000000	0.000000
 0.050	 0.020	 0.230	0.000000	-0.000000	-0.232858	0.176704	0.000000	0.000000
 0.060	 0.020	 0.230	0.000000	-0.000000	-0.178223	0.135244	-0.000000	-0.000000
 0.070	 0.020	 0.230	0.000000	0.000000	-0.096454	0.073194	0.000000	-0.000000
 0.080	 0.020	 0.230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.240	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.240	-0.000000	-0.000000	-0.047119	0.104081	0.000000	-0.000000
 0.020	 0.020	 0.240	-0.000000	0.000000	-0.087063	0.192315	0.000000	-0.000000
 0.030	 0.020	 0.240	0.000000	0.000000	-0.113752	0.251271	0.000000	-0.000000
 0.040	 0.020	 0.240	0.000000	0.000000	-0.123122	0.271973	0.000000	-0.000000
 0.050	 0.020	 0.240	0.000000	-0.000000	-0.113751	0.251271	0.000000	-0.000000
 0.060	 0.020	 0.240	0.000000	-0.000000	-0.087062	0.192315	-0.000000	-0.000000
 0.070	 0.020	 0.240	-0.000000	0.000000	-0.047118	0.104081	0.000000	-0.000000
 0.080	 0.020	 0.240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.250	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.250	-0.000000	-0.000000	0.011232	0.099182	0.000000	0.000000
 0.020	 0.020	 0.250	-0.000000	-0.000000	0.020756	0.183263	0.000000	-0.000000
 0.030	 0.020	 0.250	0.000000	0.000000	0.027119	0.239444	0.000000	-0.000000
 0.040	 0.020	 0.250	0.000000	-0.000000	0.029355	0.259172	0.000000	-0.000000
 0.050	 0.020	 0.250	0.000000	-0.000000	0.027120	0.239444	0.000000	-0.000000
 0.060	 0.020	 0.250	-0.000000	-0.000000	0.020756	0.183263	-0.000000	0.000000
 0.070	 0.020	 0.250	0.000000	0.000000	0.011232	0.099182	-0.000000	0.000000
 0.080	 0.020	 0.250	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.260	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.260	-0.000000	-0.000000	0.060329	0.063398	0.000000	-0.000000
 0.020	 0.020	 0.260	0.000000	-0.000000	0.111474	0.117143	0.000000	0.000000
 0.030	 0.020	 0.260	0.000000	-0.000000	0.145649	0.153055	0.000000	-0.000000
 0.040	 0.020	 0.260	0.000000	-0.000000	0.157650	0.165665	0.000000	-0.000000
 0.050	 0.020	 0.260	0.000000	0.000000	0.145649	0.153055	-0.000000	-0.000000
 0.060	 0.020	 0.260	-0.000000	-0.000000	0.111475	0.117143	0.000000	0.000000
 0.070	 0.020	 0.260	-0.000000	-0.000000	0.060330	0.063398	-0.000000	0.000000
 0.080	 0.020	 0.260	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.270	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.270	0.000000	-0.000000	0.086617	0.010917	0.000000	0.000000
 0.020	 0.020	 0.270	0.000000	-0.000000	0.160045	0.020172	0.000000	0.000000
 0.030	 0.020	 0.270	0.000000	-0.000000	0.209110	0.026356	0.000000	-0.000000
 0.040	 0.020	 0.270	-0.000000	0.000000	0.226339	0.028528	0.000000	-0.000000
 0.050	 0.020	 0.270	0.000000	0.000000	0.209110	0.026356	0.000000	-0.000000
 0.060	 0.020	 0.270	-0.000000	-0.000000	0.160046	0.020172	-0.000000	-0.000000
 0.070	 0.020	 0.270	-0.000000	-0.000000	0.086617	0.010916	0.000000	-0.000000
 0.080	 0.020	 0.270	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.280	0.000000	0.000000	0.084743	-0.040071	0.000000	0.000000
 0.020	 0.020	 0.280	0.000000	-0.000000	0.156584	-0.074042	0.000000	0.000000
 0.030	 0.020	 0.280	0.000000	-0.000000	0.204586	-0.096740	-0.000000	0.000000
 0.040	 0.020	 0.280	0.000000	-0.000000	0.221441	-0.104710	0.000000	0.000000
 0.050	 0.020	 0.280	-0.000000	-0.000000	0.204586	-0.096740	0.000000	-0.000000
 0.060	 0.020	 0.280	0.000000	-0.000000	0.156585	-0.074042	0.000000	-0.000000
 0.070	 0.020	 0.280	0.000000	0.000000	0.084743	-0.040071	-0.000000	-0.000000
 0.080	 0.020	 0.280	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.290	0.000000	0.000000	0.058228	-0.073466	0.000000	-0.000000
 0.020	 0.020	 0.290	0.000000	-0.000000	0.107589	-0.135747	0.000000	-0.000000
 0.030	 0.020	 0.290	0.000000	-0.000000	0.140571	-0.177361	0.000000	0.000000
 0.040	 0.020	 0.290	0.000000	0.000000	0.152153	-0.191974	0.000000	0.000000
 0.050	 0.020	 0.290	-0.000000	0.000000	0.140571	-0.177361	0.000000	0.000000
 0.060	 0.020	 0.290	-0.000000	-0.000000	0.107590	-0.135747	0.000000	0.000000
 0.070	 0.020	 0.290	-0.000000	-0.000000	0.058228	-0.073466	-0.000000	-0.000000
 0.080	 0.020	 0.290	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.300	0.000000	0.000000	0.017411	-0.080170	0.000000	0.000000
 0.020	 0.020	 0.300	-0.000000	0.000000	0.032170	-0.148135	0.000000	-0.000000
 0.030	 0.020	 0.300	0.000000	0.000000	0.042032	-0.193547	0.000000	0.000000
 0.040	 0.020	 0.300	0.000000	0.000000	0.045495	-0.209495	-0.000000	0.000000
 0.050	 0.020	 0.300	-0.000000	0.000000	0.042032	-0.193547	-0.000000	0.000000
 0.060	 0.020	 0.300	-0.000000	-0.000000	0.032171	-0.148136	-0.000000	0.000000
 0.070	 0.020	 0.300	-0.000000	-0.000000	0.017411	-0.080170	0.000000	-0.000000
 0.080	 0.020	 0.300	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.310	0.000000	-0.000000	-0.024347	-0.060392	-0.000000	0.000000
 0.020	 0.020	 0.310	0.000000	0.000000	-0.044986	-0.111590	0.000000	0.000000
 0.030	 0.020	 0.310	-0.000000	0.000000	-0.058776	-0.145800	0.000000	0.000000
 0.040	 0.020	 0.310	0.000000	-0.000000	-0.063621	-0.157813	0.000000	0.000000
 0.050	 0.020	 0.310	-0.000000	-0.000000	-0.058776	-0.145801	0.000000	0.000000
 0.060	 0.020	 0.310	-0.000000	-0.000000	-0.044986	-0.111591	0.000000	-0.000000
 0.070	 0.020	 0.310	-0.000000	0.000000	-0.024346	-0.060392	-0.000000	0.000000
 0.080	 0.020	 0.310	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.000	 0.020	 0.320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 0.010	 0.020	 0.320	0.000000	-0.000000	-0.054904	-0.022811	0.000000	-0.000000
 0.020	 0.020	 0.320	0.000000	-0.000000	-0.101450	-0.042150	-0.000000	0.000000
 0.030	 0.020	 0.320	0.000000	0.000000	-0.132550	-0.055072	0.000000	0.000000
 0.040	 0.020	 0.320	0.000000	0.000000	-0.143470	-0.059609	0.000000	0.000000
 0.050	 0.020	 0.320	-0.000000	-0.000000	-0.132550	-0.055072	0.000000	-0.000000
